21.13	-409.95
21.55	-409.70
21.55	-406.44
21.55	-411.19
21.98	-412.91
21.98	-408.66
22.40	-412.43
22.40	-409.18
22.40	-409.93
22.82	-405.83
22.82	-404.52
23.24	-419.23
23.24	-427.01
23.24	-427.76
23.67	-430.44
23.67	-422.31
24.09	-413.09
24.09	-416.68
24.09	-418.27
24.51	-411.11
24.51	-405.86
24.93	-393.63
24.93	-388.38
25.36	-388.10
25.36	-400.82
25.36	-406.50
25.78	-409.28
25.78	-420.15
26.20	-429.90
26.20	-437.58
26.20	-444.46
26.62	-442.20
26.62	-429.95
27.05	-426.75
27.05	-416.47
27.05	-412.19
27.47	-415.69
27.47	-423.46
27.47	-424.99
27.89	-429.05
27.89	-411.73
28.31	-398.48
28.31	-392.17
28.74	-381.94
28.74	-383.78
28.74	-388.47
29.16	-391.31
29.16	-397.09
29.58	-403.74
29.58	-409.53
30.00	-425.30
30.00	-431.14
30.00	-425.82
30.43	-426.54
30.43	-429.32
30.85	-434.13
30.85	-443.65
30.85	-439.40
31.27	-430.24
31.27	-423.93
31.70	-424.71
31.70	-432.48
31.70	-440.02
32.12	-441.00
32.12	-447.76
32.54	-446.41
32.54	-458.28
32.96	-462.97
32.96	-465.62
32.96	-465.37
33.39	-456.23
33.39	-457.98
33.39	-468.64
33.81	-473.45
33.81	-470.20
34.23	-466.81
34.23	-463.48
34.65	-460.37
34.65	-460.03
34.65	-464.77
35.08	-453.64
35.08	-451.33
35.50	-453.05
35.50	-457.85
35.50	-454.57
35.92	-459.26
35.92	-462.01
36.34	-459.78
36.34	-452.65
36.34	-447.43
36.77	-444.21
36.77	-446.98
37.19	-456.65
37.19	-463.42
37.61	-470.00
37.61	-473.69
37.61	-477.44
38.03	-486.13
38.03	-484.88
38.46	-480.65
38.46	-477.40
38.46	-469.18
38.88	-477.02
38.88	-485.80
39.30	-486.57
39.30	-485.24
39.30	-475.98
39.72	-464.76
39.72	-456.50
40.15	-469.31
40.15	-479.09
40.57	-486.84
40.57	-483.50
40.57	-469.08
40.99	-462.89
40.99	-459.64
41.41	-464.41
41.41	-464.08
41.41	-466.96
41.84	-459.60
41.84	-470.37
41.84	-493.10
42.26	-499.90
42.26	-498.65
42.68	-492.42
42.68	-488.09
43.11	-484.98
43.11	-486.73
43.11	-486.42
43.53	-479.25
43.53	-469.05
43.95	-473.44
43.95	-476.30
43.95	-476.94
44.37	-486.65
44.37	-505.52
44.80	-518.26
44.80	-526.02
44.80	-527.79
45.22	-527.48
45.22	-530.26
45.64	-532.01
45.64	-535.78
46.06	-530.62
46.06	-521.31
46.06	-520.17
46.49	-518.86
46.49	-518.70
46.91	-511.36
46.91	-511.89
46.91	-521.66
47.33	-523.41
47.33	-523.18
47.75	-516.94
47.75	-513.71
47.75	-508.46
48.18	-503.12
48.18	-511.87
48.60	-527.70
48.60	-539.43
49.02	-531.40
49.02	-525.98
49.02	-517.82
49.44	-516.50
49.44	-519.28
49.87	-521.06
49.87	-527.72
49.87	-529.47
50.29	-533.08
50.29	-530.75
50.71	-536.55
50.71	-536.30
50.71	-529.07
51.13	-523.82
51.13	-530.60
51.56	-539.35
51.56	-544.04
51.98	-549.01
51.98	-549.65
51.98	-549.43
52.40	-557.17
52.40	-561.95
52.83	-559.70
52.83	-554.39
52.83	-555.03
53.25	-546.92
53.25	-537.69
53.67	-533.19
53.67	-526.88
53.67	-533.63
54.09	-542.50
54.09	-541.27
54.52	-550.02
54.52	-558.71
54.52	-564.37
54.94	-569.24
54.94	-571.01
55.36	-575.76
55.36	-567.53
55.78	-560.31
55.78	-547.06
55.78	-534.81
56.21	-531.59
56.21	-531.36
56.63	-534.12
56.63	-534.89
56.63	-532.64
57.05	-530.63
57.05	-526.29
57.47	-518.15
57.47	-517.84
57.47	-515.60
57.90	-511.37
57.90	-512.12
58.32	-511.92
58.32	-522.65
58.32	-526.36
58.74	-512.33
58.74	-506.06
59.16	-504.64
59.16	-504.49
59.16	-499.16
59.59	-486.91
59.59	-480.71
60.01	-481.49
60.01	-476.24
60.43	-481.75
60.43	-487.44
60.43	-482.21
60.85	-479.99
60.85	-485.74
60.85	-485.38
61.28	-480.26
61.28	-495.02
61.70	-499.73
61.70	-499.46
62.12	-508.23
62.12	-502.01
62.12	-490.78
62.54	-483.67
62.54	-478.31
62.97	-467.98
62.97	-466.75
62.97	-458.59
63.39	-455.36
63.39	-457.71
63.81	-458.50
63.81	-462.26
63.81	-454.00
64.24	-458.76
64.24	-457.45
64.66	-471.23
64.66	-481.00
65.08	-480.75
65.08	-479.50
65.08	-468.28
65.50	-461.13
65.50	-465.80
65.93	-471.60
65.93	-468.33
65.93	-466.12
66.35	-461.96
66.35	-474.65
66.77	-486.10
66.77	-488.88
67.19	-485.63
67.19	-476.40
67.19	-476.13
67.62	-488.95
67.62	-489.60
68.04	-487.37
68.04	-488.12
68.04	-499.98
68.46	-509.67
68.46	-507.42
68.88	-504.19
68.88	-502.87
68.88	-494.72
69.31	-487.47
69.31	-492.24
69.73	-491.02
69.73	-492.56
69.73	-493.14
70.15	-492.00
70.15	-483.75
70.57	-486.47
70.57	-486.22
70.57	-484.97
71.00	-488.72
71.00	-487.49
71.42	-488.25
71.42	-486.02
71.84	-487.79
71.84	-489.59
71.84	-491.32
72.26	-489.01
72.26	-493.85
72.69	-494.54
72.69	-487.31
72.69	-491.85
73.11	-490.52
73.11	-494.27
73.53	-486.04
73.53	-480.84
73.53	-475.57
73.96	-476.34
73.96	-477.10
74.38	-476.89
74.38	-469.56
74.80	-471.34
74.80	-469.09
74.80	-457.76
75.22	-452.70
75.22	-443.39
75.65	-439.16
75.65	-435.04
75.65	-430.69
76.07	-436.22
76.07	-432.91
76.49	-420.75
76.49	-429.44
76.49	-437.11
76.91	-440.96
76.91	-435.62
77.34	-425.41
77.34	-419.16
77.34	-415.94
77.76	-422.69
77.76	-442.46
78.18	-447.21
78.18	-433.99
78.60	-429.76
78.60	-430.54
78.60	-425.29
79.03	-435.06
79.03	-430.52
79.45	-419.29
79.45	-420.96
79.45	-413.74
79.87	-416.49
79.87	-424.24
80.29	-431.01
80.29	-443.76
80.29	-449.56
80.72	-442.41
80.72	-434.09
81.14	-432.76
81.14	-426.61
81.56	-427.31
81.56	-437.08
81.56	-439.83
81.98	-440.60
81.98	-447.36
82.41	-458.13
82.41	-454.59
82.41	-457.34
82.83	-460.01
82.83	-469.79
83.25	-483.62
83.25	-494.31
83.25	-502.08
83.67	-516.86
83.67	-527.69
84.10	-529.38
84.10	-527.13
84.10	-528.91
84.52	-528.58
84.52	-534.36
84.94	-537.21
84.94	-536.96
85.37	-539.68
85.37	-532.53
85.37	-537.88
85.79	-528.64
85.79	-519.39
86.21	-526.16
86.21	-537.94
86.21	-543.63
86.63	-541.48
86.63	-534.21
87.06	-536.99
87.06	-548.68
87.06	-550.43
87.48	-547.23
87.48	-551.98
87.90	-544.75
87.90	-547.59
88.32	-552.30
88.32	-552.03
88.32	-549.73
88.75	-551.26
88.75	-548.04
88.75	-537.77
89.17	-524.46
89.17	-510.33
89.59	-511.99
89.59	-519.84
90.01	-522.63
90.01	-529.29
90.01	-534.06
90.44	-527.83
90.44	-523.59
90.86	-522.36
90.86	-511.21
91.28	-499.91
91.28	-506.68
91.28	-513.43
91.70	-518.11
91.70	-514.96
92.13	-513.43
92.13	-509.19
92.13	-502.94
92.55	-496.71
92.55	-496.47
92.97	-496.16
92.97	-495.91
92.97	-490.61
93.39	-491.38
93.39	-490.21
93.82	-484.99
93.82	-478.68
93.82	-478.45
94.24	-480.21
94.24	-479.98
94.66	-488.81
94.66	-495.58
94.66	-491.26
95.09	-485.05
95.09	-481.79
95.51	-484.24
95.51	-488.00
95.93	-486.71
95.93	-485.39
95.93	-483.22
96.35	-484.01
96.35	-475.84
96.78	-472.54
96.78	-484.29
96.78	-492.08
97.20	-490.84
97.20	-491.59
97.62	-489.34
97.62	-494.06
97.62	-498.81
98.04	-505.56
98.04	-515.34
98.47	-522.78
98.47	-517.55
98.47	-509.32
98.89	-501.09
98.89	-496.94
99.31	-496.62
99.31	-502.39
99.73	-511.09
99.73	-523.82
99.73	-527.60
100.16	-525.37
100.16	-522.22
100.58	-512.99
100.58	-512.67
100.58	-512.36
101.00	-515.19
101.00	-513.96
101.42	-506.72
101.42	-511.12
101.85	-511.97
101.85	-514.72
101.85	-510.40
102.27	-504.17
102.27	-505.93
102.27	-514.70
102.69	-517.45
102.69	-514.15
103.11	-511.98
103.11	-503.75
103.54	-498.47
103.54	-494.31
103.54	-493.99
103.96	-490.75
103.96	-492.52
104.38	-497.20
104.38	-493.04
104.38	-485.80
104.80	-478.66
104.80	-486.01
104.80	-494.69
105.23	-510.56
105.23	-524.33
105.65	-518.01
105.65	-519.78
106.07	-513.63
106.07	-507.32
106.50	-515.10
106.50	-515.85
106.50	-510.61
106.92	-500.45
106.92	-494.13
107.34	-493.83
107.34	-498.67
107.34	-507.43
107.76	-508.20
107.76	-495.97
108.19	-492.74
108.19	-494.11
108.19	-487.88
108.61	-490.64
108.61	-499.34
109.03	-503.11
109.03	-503.86
109.45	-504.72
109.45	-503.46
109.45	-497.23
109.88	-494.01
109.88	-496.70
109.88	-497.46
110.30	-491.21
110.30	-485.00
110.72	-477.76
110.72	-479.53
111.14	-488.21
111.14	-492.76
111.57	-489.60
111.57	-487.29
111.57	-491.04
111.99	-495.90
111.99	-497.51
111.99	-498.27
112.41	-504.04
112.41	-509.79
112.83	-515.56
112.83	-521.26
112.83	-509.09
113.26	-500.86
113.26	-501.63
113.68	-506.39
113.68	-510.16
114.10	-500.86
114.10	-497.30
114.10	-501.07
114.52	-502.83
114.52	-495.60
114.95	-504.37
114.95	-517.23
114.95	-518.90
115.37	-515.67
115.37	-520.37
115.79	-522.12
115.79	-527.90
115.79	-528.63
116.22	-523.49
116.22	-515.19
116.64	-511.96
116.64	-525.72
117.06	-530.49
117.06	-526.25
117.06	-528.93
117.48	-523.39
117.48	-515.23
117.91	-511.01
117.91	-507.85
117.91	-509.53
118.33	-506.23
118.33	-510.07
118.75	-509.76
118.75	-508.61
118.75	-502.35
119.17	-508.05
119.17	-514.83
119.60	-520.58
119.60	-521.35
119.60	-517.11
120.02	-518.82
120.02	-521.65
120.44	-527.42
120.44	-528.10
120.86	-531.64
120.86	-537.39
120.86	-536.11
121.29	-534.79
121.29	-534.62
121.71	-540.41
121.71	-541.15
121.71	-551.85
122.13	-553.62
122.13	-551.39
122.55	-547.16
122.55	-539.99
122.55	-539.69
122.98	-543.45
122.98	-535.21
123.40	-532.98
123.40	-530.75
123.82	-527.51
123.82	-527.28
123.82	-520.59
124.24	-515.43
124.24	-517.27
124.67	-524.04
124.67	-522.73
124.67	-518.49
125.09	-526.40
125.09	-531.95
125.51	-536.79
125.51	-528.55
125.51	-527.32
125.93	-534.02
125.93	-527.86
126.36	-525.62
126.36	-528.32
126.78	-529.09
126.78	-528.84
126.78	-524.61
127.20	-531.13
127.20	-530.83
127.63	-528.62
127.63	-526.36
127.63	-534.06
128.05	-526.82
128.05	-521.66
128.47	-519.36
128.47	-529.20
128.47	-527.95
128.89	-520.66
128.89	-515.42
129.32	-509.20
129.32	-514.95
129.74	-510.79
129.74	-504.49
129.74	-505.25
130.16	-507.95
130.16	-502.77
130.58	-492.48
130.58	-487.94
130.58	-479.77
131.01	-484.40
131.01	-486.22
131.43	-482.93
131.43	-483.76
131.43	-493.52
131.85	-495.31
131.85	-488.98
132.27	-484.85
132.27	-481.52
132.27	-480.36
132.70	-479.12
132.70	-479.83
133.12	-479.52
133.12	-475.36
133.54	-469.18
133.54	-470.97
133.54	-477.66
133.96	-468.41
133.96	-468.80
134.39	-473.63
134.39	-475.41
134.39	-475.12
134.81	-474.87
134.81	-476.71
135.23	-474.40
135.23	-466.17
135.23	-470.86
135.65	-487.70
135.65	-494.47
136.08	-496.24
136.08	-500.00
136.50	-499.83
136.50	-503.55
136.50	-505.30
136.92	-514.06
136.92	-516.75
137.35	-518.52
137.35	-512.29
137.35	-509.75
137.77	-517.53
137.77	-519.28
138.19	-522.13
138.19	-514.81
138.19	-510.51
138.61	-508.27
138.61	-505.03
139.04	-501.73
139.04	-509.57
139.04	-513.27
139.46	-517.09
139.46	-523.86
139.88	-514.57
139.88	-514.40
140.30	-517.17
140.30	-515.86
140.30	-501.71
140.73	-498.54
140.73	-505.86
141.15	-501.63
141.15	-505.38
141.15	-514.15
141.57	-520.91
141.57	-523.62
141.99	-531.45
141.99	-538.22
141.99	-539.92
142.42	-542.68
142.42	-538.51
142.84	-539.28
142.84	-539.98
142.84	-534.73
143.26	-538.51
143.26	-536.27
143.68	-537.04
143.68	-536.81
144.11	-547.20
144.11	-552.04
144.11	-545.79
144.53	-527.43
144.53	-522.26
144.95	-518.02
144.95	-509.81
144.95	-516.56
145.37	-521.26
145.37	-522.16
145.80	-521.86
145.80	-519.56
145.80	-522.39
146.22	-526.22
146.22	-532.92
146.64	-529.70
146.64	-526.38
147.06	-524.22
147.06	-529.98
147.06	-538.68
147.49	-545.15
147.49	-542.92
147.91	-543.68
147.91	-535.44
147.91	-530.21
148.33	-527.97
148.33	-521.60
148.76	-529.45
148.76	-539.20
148.76	-540.90
149.18	-546.73
149.18	-550.51
149.60	-545.27
149.60	-549.96
150.02	-553.81
150.02	-562.57
150.02	-560.35
150.45	-548.10
150.45	-542.73
150.87	-542.27
150.87	-543.02
150.87	-543.79
151.29	-531.49
151.29	-526.32
151.71	-517.09
151.71	-509.86
151.71	-511.61
152.14	-513.38
152.14	-508.16
152.56	-503.85
152.56	-509.62
152.56	-513.39
152.98	-523.15
152.98	-521.98
153.40	-529.69
153.40	-539.45
153.83	-540.21
153.83	-542.98
153.83	-543.38
154.25	-535.15
154.25	-533.98
154.67	-534.67
154.67	-540.44
155.09	-538.28
155.09	-541.97
155.09	-541.67
155.52	-534.44
155.52	-525.21
155.52	-514.96
155.94	-498.74
155.94	-492.51
156.36	-497.34
156.36	-503.04
156.78	-493.80
156.78	-491.57
156.78	-486.33
157.21	-485.73
157.21	-486.50
157.63	-479.32
157.63	-480.04
157.63	-477.79
158.05	-480.57
158.05	-480.32
158.48	-487.09
158.48	-491.86
158.48	-496.56
158.90	-489.33
158.90	-490.08
159.32	-491.79
159.32	-494.68
159.32	-500.32
159.74	-502.09
159.74	-508.92
160.17	-510.69
160.17	-511.10
160.59	-508.92
160.59	-508.69
160.59	-502.44
161.01	-503.15
161.01	-507.91
161.43	-513.69
161.43	-515.39
161.43	-515.21
161.86	-516.05
161.86	-518.68
162.28	-516.45
162.28	-509.27
162.28	-511.04
162.70	-506.68
162.70	-503.51
163.12	-503.35
163.12	-508.04
163.55	-515.87
163.55	-516.28
163.55	-516.04
163.97	-512.81
163.97	-515.56
164.39	-523.34
164.39	-529.04
164.39	-544.80
164.81	-564.58
164.81	-566.33
165.24	-560.11
165.24	-554.81
165.24	-559.63
165.66	-562.41
165.66	-564.16
166.08	-560.87
166.08	-558.69
166.08	-560.33
166.50	-553.18
166.50	-555.99
166.93	-558.47
166.93	-556.16
167.35	-553.87
167.35	-549.70
167.35	-551.46
167.77	-556.23
167.77	-551.92
168.19	-551.69
168.19	-546.47
168.19	-535.29
168.62	-524.99
168.62	-510.82
169.04	-506.53
169.04	-508.29
169.46	-516.06
169.46	-522.83
169.46	-526.53
169.89	-524.29
169.89	-529.75
170.31	-521.53
170.31	-521.30
170.31	-525.99
170.73	-523.83
170.73	-521.58
171.15	-525.35
171.15	-526.13
171.15	-521.89
171.58	-523.60
171.58	-532.41
172.00	-539.19
172.00	-533.90
172.00	-523.59
172.42	-524.43
172.42	-526.18
172.84	-522.02
172.84	-516.78
173.27	-510.42
173.27	-511.53
173.27	-503.28
173.69	-493.12
173.69	-490.76
174.11	-491.58
174.11	-485.35
174.11	-486.11
174.53	-482.88
174.53	-486.64
174.96	-493.48
174.96	-497.17
174.96	-501.94
175.38	-506.71
175.38	-504.36
175.80	-492.18
175.80	-490.96
176.22	-493.77
176.22	-491.48
176.22	-492.24
176.65	-495.67
176.65	-487.44
177.07	-484.20
177.07	-495.03
177.07	-503.73
177.49	-512.50
177.49	-525.27
177.91	-530.03
177.91	-530.80
177.91	-533.50
178.34	-524.27
178.34	-529.98
178.76	-532.86
178.76	-527.63
179.18	-526.39
179.18	-517.16
179.18	-504.92
179.61	-504.63
179.61	-509.34
180.03	-504.10
180.03	-502.87
180.03	-510.36
180.45	-513.18
180.45	-502.89
180.87	-491.65
180.87	-487.42
180.87	-485.19
181.30	-481.95
181.30	-473.66
181.72	-473.42
181.72	-474.13
181.72	-474.01
182.14	-471.78
182.14	-466.60
182.56	-456.25
182.56	-450.02
182.99	-440.79
182.99	-442.61
182.99	-454.32
183.41	-468.08
183.41	-466.85
183.83	-466.28
183.83	-473.04
183.83	-470.81
184.25	-469.57
184.25	-470.34
184.68	-477.16
184.68	-477.81
184.68	-467.64
185.10	-461.34
185.10	-452.17
185.52	-444.93
185.52	-452.70
185.94	-458.41
185.94	-449.17
185.94	-445.94
186.37	-449.71
186.37	-444.47
186.79	-449.24
186.79	-456.95
187.21	-454.83
187.21	-461.15
187.21	-452.96
187.63	-452.67
187.63	-461.55
187.63	-470.20
188.06	-471.04
188.06	-469.79
188.48	-463.57
188.48	-455.32
188.90	-448.09
188.90	-440.87
188.90	-437.62
189.32	-440.33
189.32	-454.11
189.32	-457.86
189.75	-461.58
189.75	-472.33
190.17	-476.16
190.17	-476.88
190.59	-485.36
190.59	-494.07
190.59	-507.84
191.02	-521.66
191.02	-523.43
191.44	-534.19
191.44	-545.90
191.86	-550.67
191.86	-551.43
191.86	-541.20
192.28	-533.96
192.28	-525.73
192.71	-516.50
192.71	-508.26
192.71	-508.03
193.13	-506.74
193.13	-500.56
193.55	-503.27
193.55	-510.81
193.55	-516.52
193.97	-515.28
193.97	-520.05
194.40	-528.82
194.40	-531.58
194.82	-525.35
194.82	-523.11
194.82	-513.88
195.24	-499.65
195.24	-492.41
195.66	-486.18
195.66	-479.90
195.66	-484.71
196.09	-495.42
196.09	-498.18
196.51	-503.95
196.51	-502.39
196.51	-493.15
196.93	-493.92
196.93	-507.69
197.35	-523.45
197.35	-528.28
197.35	-535.98
197.78	-539.69
197.78	-542.46
198.20	-531.22
198.20	-520.99
198.62	-523.81
198.62	-521.58
198.62	-514.34
199.04	-513.05
199.04	-513.82
199.47	-509.58
199.47	-496.35
199.47	-482.85
199.89	-473.55
199.89	-474.32
200.31	-476.09
200.31	-472.91
200.74	-472.68
200.74	-477.38
200.74	-482.15
201.16	-482.92
201.16	-490.62
201.58	-500.45
201.58	-502.21
201.58	-503.92
202.00	-503.75
202.00	-511.51
202.43	-510.22
202.43	-500.98
202.43	-499.75
202.85	-498.46
202.85	-495.22
203.27	-492.72
203.27	-489.59
203.27	-492.21
203.69	-495.02
203.69	-504.79
204.12	-515.49
204.12	-515.32
204.54	-513.08
204.54	-511.85
204.54	-502.60
204.96	-495.32
204.96	-497.09
205.38	-490.86
205.38	-486.62
205.38	-489.39
205.81	-486.15
205.81	-471.92
206.23	-460.73
206.23	-455.39
206.23	-450.89
206.65	-449.65
206.65	-450.42
207.07	-461.19
207.07	-463.95
207.07	-468.72
207.50	-471.48
207.50	-478.19
207.92	-488.96
207.92	-494.72
208.34	-497.49
208.34	-509.32
208.34	-515.08
208.76	-512.79
208.76	-510.55
209.19	-512.32
209.19	-522.77
209.19	-529.52
209.61	-530.30
209.61	-528.07
210.03	-520.77
210.03	-524.54
210.03	-534.31
210.45	-538.07
210.45	-535.89
210.88	-532.65
210.88	-520.37
211.30	-519.14
211.30	-524.89
211.30	-524.67
211.72	-531.48
211.72	-529.19
212.15	-520.97
212.15	-519.72
212.15	-528.23
212.57	-535.94
212.57	-541.70
212.99	-544.42
212.99	-549.24
212.99	-553.00
213.41	-559.77
213.41	-565.53
213.84	-566.30
213.84	-560.11
213.84	-555.77
214.26	-557.54
214.26	-558.31
214.68	-558.07
214.68	-551.79
215.10	-543.65
215.10	-541.37
215.10	-544.19
215.53	-546.95
215.53	-545.67
215.95	-545.17
215.95	-548.93
215.95	-547.64
216.37	-552.40
216.37	-543.23
216.79	-531.94
216.79	-526.70
217.22	-524.47
217.22	-519.24
217.22	-522.95
217.64	-527.72
217.64	-528.52
218.06	-526.25
218.06	-515.02
218.06	-512.77
218.48	-515.55
218.48	-507.32
218.91	-505.08
218.91	-492.84
218.91	-475.60
219.33	-470.10
219.33	-467.87
219.75	-469.63
219.75	-480.35
220.17	-490.12
220.17	-494.88
220.17	-502.65
220.60	-499.36
220.60	-496.12
220.60	-502.90
221.02	-499.70
221.02	-488.37
221.44	-487.19
221.44	-479.95
221.87	-461.72
221.87	-452.53
221.87	-451.25
222.29	-444.07
222.29	-443.74
222.71	-451.23
222.71	-456.05
222.71	-453.77
223.13	-456.52
223.13	-458.29
223.56	-464.11
223.56	-478.82
223.98	-492.60
223.98	-498.30
223.98	-501.08
224.40	-498.84
224.40	-488.60
224.82	-480.42
224.82	-475.18
225.25	-471.94
225.25	-466.67
225.25	-472.37
225.67	-474.20
225.67	-476.65
225.67	-475.46
226.09	-483.18
226.09	-484.95
226.51	-486.75
226.51	-492.48
226.51	-495.20
226.94	-501.00
226.94	-494.77
227.36	-487.53
227.36	-492.25
227.78	-493.06
227.78	-497.83
227.78	-506.60
228.20	-511.36
228.20	-513.08
228.63	-510.85
228.63	-512.57
228.63	-511.06
229.05	-506.88
229.05	-492.55
229.47	-501.35
229.47	-514.13
229.47	-523.89
229.89	-528.61
229.89	-537.38
230.32	-533.14
230.32	-529.95
230.74	-539.71
230.74	-550.48
230.74	-553.20
231.16	-556.96
231.16	-553.73
231.58	-540.55
231.58	-531.30
231.58	-534.76
232.01	-536.53
232.01	-539.29
232.43	-535.06
232.43	-532.78
232.43	-519.54
232.85	-516.31
232.85	-516.02
233.28	-513.83
233.28	-521.60
233.70	-526.36
233.70	-523.18
233.70	-521.90
234.12	-518.61
234.12	-515.38
234.54	-510.15
234.54	-512.91
234.54	-523.63
234.97	-516.40
234.97	-510.16
235.39	-503.61
235.39	-497.43
235.39	-497.19
235.81	-500.96
235.81	-515.72
236.23	-517.44
236.23	-521.26
236.66	-531.02
236.66	-537.79
236.66	-532.51
237.08	-529.27
237.08	-530.04
237.50	-536.81
237.50	-531.57
237.50	-522.28
237.92	-523.05
237.92	-526.86
238.35	-515.59
238.35	-503.35
238.35	-490.11
238.77	-488.61
238.77	-484.38
239.19	-492.15
239.19	-500.87
239.19	-500.64
239.61	-494.39
239.61	-503.16
240.04	-503.92
240.04	-505.69
240.46	-517.46
240.46	-527.22
240.46	-531.99
240.88	-533.74
240.88	-531.51
241.30	-538.29
241.30	-538.04
241.73	-540.81
241.73	-532.59
241.73	-525.02
242.15	-519.79
242.15	-519.57
242.57	-519.32
242.57	-525.05
242.57	-527.82
243.00	-535.53
243.00	-542.39
243.42	-542.15
243.42	-540.97
243.42	-529.65
243.84	-522.41
243.84	-517.17
244.26	-520.94
244.26	-526.70
244.26	-525.42
244.69	-522.19
244.69	-517.68
245.11	-513.45
245.11	-506.22
245.53	-500.98
245.53	-500.75
245.53	-512.47
245.95	-515.27
245.95	-511.05
246.38	-506.77
246.38	-506.52
246.38	-505.34
246.80	-503.07
246.80	-501.83
247.22	-501.60
247.22	-500.40
247.64	-505.21
247.64	-504.89
247.64	-507.65
248.07	-496.42
248.07	-486.88
248.49	-486.64
248.49	-497.36
248.49	-483.13
248.91	-477.90
248.91	-486.66
249.33	-489.38
249.33	-490.15
249.33	-484.96
249.76	-482.68
249.76	-481.49
250.18	-483.30
250.18	-479.02
250.18	-479.78
250.60	-485.55
250.60	-501.32
251.02	-505.07
251.02	-504.80
251.45	-509.62
251.45	-513.38
251.45	-510.10
251.87	-505.56
251.87	-498.32
252.29	-506.09
252.29	-512.86
252.29	-519.62
252.71	-529.34
252.71	-538.15
253.14	-542.91
253.14	-536.68
253.14	-531.45
253.56	-528.21
253.56	-530.94
253.98	-533.73
253.98	-531.46
254.41	-523.27
254.41	-512.03
254.41	-496.76
254.83	-492.53
254.83	-505.02
255.25	-511.79
255.25	-515.52
255.25	-532.29
255.67	-535.09
255.67	-536.86
256.10	-545.57
256.10	-552.34
256.10	-551.11
256.52	-552.87
256.52	-551.64
256.94	-544.41
256.94	-542.17
257.36	-540.88
257.36	-532.66
257.36	-539.42
257.79	-536.19
257.79	-516.00
258.21	-505.45
258.21	-496.22
258.21	-495.00
258.63	-499.71
258.63	-506.48
259.05	-501.21
259.05	-504.01
259.05	-502.77
259.48	-506.50
259.48	-498.25
259.90	-497.07
259.90	-500.84
259.90	-495.56
260.32	-478.32
260.32	-468.09
260.74	-456.85
260.74	-453.62
261.17	-447.13
261.17	-440.92
261.17	-438.64
261.59	-438.42
261.59	-439.17
262.01	-437.95
262.01	-445.72
262.01	-448.43
262.43	-450.16
262.43	-448.97
262.86	-451.73
262.86	-459.50
262.86	-464.27
263.28	-469.99
263.28	-474.84
263.70	-477.55
263.70	-464.28
264.13	-450.05
264.13	-456.56
264.13	-442.32
264.55	-443.00
264.55	-437.81
264.97	-428.57
264.97	-425.35
264.97	-434.12
265.39	-442.82
265.39	-446.60
265.82	-453.39
265.82	-457.15
265.82	-452.89
266.24	-455.65
266.24	-448.50
266.66	-445.22
266.66	-448.97
267.08	-455.71
267.08	-461.44
267.08	-463.25
267.51	-455.71
267.51	-441.52
267.93	-439.28
267.93	-446.00
267.93	-451.78
268.35	-447.49
268.35	-452.25
268.77	-453.02
268.77	-440.75
268.77	-435.55
269.20	-439.37
269.20	-439.10
